StateName,DistrictName,BlockName,Season,Sector,Category,Crop,QueryType,QueryText,KccAns,CreatedOn,year,month
TELANGANA,MAHABUBABAD,MAHBUBABAD,NA,AGRICULTURE,Fiber Crops,Cotton (Kapas),	Water Management	,Farmer asked query on Weather,"

CLOUDY WEATHER, THERE IS A CHANCE OF  SHOWERS IN YOUR AREA  
మీ ప్రాంతములో వాతావరణం మబ్బులుగా ఉంటుంది.వర్షం  పడే అవకాశం ఉంది.
",2025-06-30T12:21:08.67,2025,6
TELANGANA,MAHABUBABAD,MAHBUBABAD,NA,AGRICULTURE,Fiber Crops,Cotton (Kapas),	Water Management	,Farmer asked query on Weather,మీ ప్రాంతములో వాతావరణం మబ్బులుగా ఉంటుంది.,2025-06-30T12:23:00.82,2025,6
TELANGANA,MAHABUBABAD,PEDDAVADUGUR,NA,AGRICULTURE,Pulses,Pigeon pea (red gram/arhar/tur),Varieties,"FARMER ASKED QUERY ON VARIETIES OF REDGRAM
","రకం	                                                          ఋతువు / పంటకాలం (రోజుల్లో)	దిగుబడి (క్వి / ఎ)
ఎల్.ఆర్.జి 41                                           	ఖరీఫ్ 180 రబీ 130-140	            8-10
డబ్ల్యు.ఆర్.జి. – 65 (రుద్రేశ్వర)   	                ఖరిఫ్ 160-180 రబీ 120-130        8-10
ఐ.సి.పి.హెచ్ – 2740 (మన్నెంకొండ కంది)	ఖరిఫ్ 170-190 రబీ 120-140        8-10
పాలెం కంది (పి.ఆర్.జి. 158)	                          ఖరీఫ్ 150-155 రబీ 120 -130	     6-7",2025-06-30T12:58:10.853,2025,6
TELANGANA,MAHABUBABAD,PEDDAVADUGUR,NA,HORTICULTURE,Vegetables,Cowpea (Vegetable),Cultural Practices,FARMERASKED QUERY ABOUT SOWING TIME OF COWPEA,"బొబ్బర్లు
అనుకూలమైన సమయం
ఖరీఫ్ :
జూన్ 15 నుండి జూలై 15

రబీ :
15 సెప్టెంబర్ నుండి అక్టోబర్

",2025-06-30T13:04:52.877,2025,6
TELANGANA,MAHABUBABAD,MAHBUBABAD,NA,AGRICULTURE,Fiber Crops,Cotton (Kapas),	Water Management	,Farmer asked query on Weather,"CLOUDY WEATHER, THERE IS A CHANCE OF  SHOWERS IN YOUR AREA  
మీ ప్రాంతములో వాతావరణం మబ్బులుగా ఉంటుంది.జల్లులు పడే అవకాశం ఉంది.",2025-06-30T13:32:35.96,2025,6
TELANGANA,MAHABUBABAD,KESAMUDRAM,NA,AGRICULTURE,Cereals,Paddy (Dhan),Government Schemes,Abandoned out call,"Dear farmer, I am calling from Kisan Call Centre, if you have any problems regarding agricultural crops please contact 18001801551 for more details
ప్రియమైన రైతు, నేను కిసాన్ కాల్ సెంటర్ నుండి కాల్ చేస్తున్నాను, మీకు వ్యవసాయ పంటలకు సంబంధించి ఏవైనా సమస్యలు ఉంటే మరిన్ని వివరాల కోసం 18001801551ని సంప్రదించండి
",2025-06-30T15:22:04.167,2025,6
TELANGANA,MAHABUBABAD,MAHBUBABAD,NA,AGRICULTURE,Vegetables,Cucumber,	Plant Protection	,Farmer asked query on Weather,"మీ ప్రాంతములో వాతావరణం మబ్బులుగా ఉంటుంది.జల్లులు పడే అవకాశం కలదు. 
",2025-06-30T15:51:36.053,2025,6
TELANGANA,MAHABUBABAD,MAHBUBABAD,NA,AGRICULTURE,Fiber Crops,Cotton (Kapas),Weather,Farmer asked query on Weather, మీ ప్రాంతములో వాతావరణం మబ్బులుగా ఉంటుంది.వర్షం  పడే అవకాశం ఉంది.,2025-06-30T16:01:57.097,2025,6
TELANGANA,MAHABUBABAD,MAHBUBABAD,NA,AGRICULTURE,Fiber Crops,Cotton (Kapas),	Water Management	,Farmer asked query on Weather,"మీ ప్రాంతంలో వాతావరణం మబ్బులుగా ఉంటుంది . తేలికపాటి జల్లులు నుండి వర్షం పడే అవకాశం ఉంది. 
",2025-06-30T17:50:47.057,2025,6
TELANGANA,MAHABUBABAD,MAHBUBABAD,NA,AGRICULTURE,Fiber Crops,Cotton (Kapas),	Water Management	,Farmer asked query on Weather,"మీ ప్రాంతములో వాతావరణం మబ్బులుగా ఉంటుంది.జల్లులు పడే అవకాశం కలదు. 
",2025-06-30T19:13:45.547,2025,6
TELANGANA,MANCHERIAL,HAJIPUR,NA,AGRICULTURE,Others,Others,Government Schemes,FARMER ID REGISTRATION INFORMATION?,"దయచేసి మీ మండల వ్యవసాయ అధికారిని సంప్రదించండి .
",2025-06-02T10:28:52.017,2025,6
TELANGANA,MANCHERIAL,CHENNUR,NA,AGRICULTURE,Cereals,Paddy (Dhan),Varieties,FARMER ASKED QUERY ON VARITIES OF PADDY ,"--సాంబ మషురి(BPT-5204) , కృష్ణ(RNR-2458) , అంజనా(JGL-11118) , తెల్ల హంస(RNR-10754),  తెలంగాణ సోనా (RNR-15048)
దిగుబడి :24-28 QUINTALS/ACRE
పంట కాలం : 135 DAYS",2025-06-04T11:09:46.633,2025,6
TELANGANA,MANCHERIAL,VEMANPALLY,NA,AGRICULTURE,Cereals,Paddy (Dhan),Seeds,PADDY RESEARCH STATION  NUMBER INFORMATION ,RECOMMENDED TO CONTACT  FOLLOWING PADDY RESEARCH STATION 8008333783,2025-06-07T09:56:48.6,2025,6
TELANGANA,MANCHERIAL,CHENNUR,NA,AGRICULTURE,Others,Others,Government Schemes,PM KISAN SAMMAN NIDHI SCHEME STATUS ,"RECOMMENDED TO UPDATE MOBILE NUMBER 
Mancherial	Srinivas	AO(Technical)	7288894048
 DAO :MANCHERIAL	8977750735
 MAO :MANCHERIAL	CHENNUR	CHENNUR	8977750762
 ADA : MANCHERIAL	CHENNUR	8977750760",2025-06-08T12:35:27.923,2025,6
TELANGANA,MANCHERIAL,CHENNUR,NA,AGRICULTURE,Fiber Crops,Cotton (Kapas),Sowing Time and Weather,Farmer asked query on Weather,"మీ ప్రాంతములో వాతావరణం మబ్బులుగా ఉంటుంది.జల్లులు పడే అవకాశం ఉంది.
",2025-06-13T07:18:18.273,2025,6
TELANGANA,MANCHERIAL,LUXETTIPET,NA,AGRICULTURE,Cereals,Paddy (Dhan),Cultural Practices,green manure crops grown in paddy field  ;- ,"green manure crops grown in paddy field  ;-  Dhaincha,Pillipesara,Sunnhemp ,green gram",2025-06-13T15:55:54.543,2025,6
TELANGANA,MANCHERIAL,BHEEMARAM,NA,AGRICULTURE,Fiber Crops,Cotton (Kapas),	Water Management	,Farmer asked query on Weather,మీ ప్రాంతములో వాతావరణం మబ్బులుగా ఉండి జల్లులు నుండి మోస్తరు వర్షం పడే అవకాశం వుంది.,2025-06-16T07:57:04.857,2025,6
TELANGANA,MANCHERIAL,JAIPUR,NA,HORTICULTURE,Condiments and Spices,Ginger,Nutrient Management,FARMER ASKED QUERY ABOUT NUTRIENT MANAGEMENT IN GINGER ?,"పొటాషియం  నైట్రేట్  13-0-45 @ 5 గ్రాములు లీటరు నీటికి కలిపి  పిచికారీ చేయండి. 
",2025-06-16T10:47:56.55,2025,6
TELANGANA,MANCHERIAL,KANNEPALLI,NA,AGRICULTURE,Cereals,Paddy (Dhan),Varieties,Information about MTU-1271 paddy variety,"MTU-1271 paddy variety is having 140 days duration with 40 to 45 quintals per acre of yield
MTU-1271 వరి రకం 140 రోజుల వ్యవధిని కలిగి ఉంది, ఎకరానికి 40 నుండి 45 క్వింటాళ్ల దిగుబడిని ఇస్తుంది.",2025-06-17T15:27:36.457,2025,6
TELANGANA,MANCHERIAL,BHEEMARAM,NA,AGRICULTURE,Others,Others,Government Schemes,FARMER ASKED QUERY ON RELEASE OF 20th INSTALMENT OF  PM KISAN SAMMAN NIDHI?,"PM KISAN 20th INSTALLMENT 2025 WILL BE RELEASED BY THE GOVERNMENT OF INDIA in JUNE 2025
PM కిసాన్ 20వ ఇన్‌స్టాల్‌మెంట్ 2025 జూన్ 2025లో భారత ప్రభుత్వంచే విడుదల చేయబడుతుంది",2025-06-20T09:28:57.767,2025,6
TELANGANA,MANCHERIAL,BHEEMINI,NA,AGRICULTURE,Cereals,Paddy (Dhan),Varieties,FARMER ASKED QUERY ABOUT KNM 1638 VARIETY INFO,"KNM-1638 Paddy Seeds
. Fine-grain type 
2. High-yielding rice variety
3. Resistant to Gall midge, Rice blast
Duration
120-125 days
Avg Yield
30-35 quintals/acre
Nursery sowing time
June to August
see more
Description
The promising high-yielding rice genotype, KNM 1638 is a medium slender, early duration (120 –125 days) and photo insensitive culture with high yield potential (7356 kg ha-1) having resistance to gall midge and leaf blast, and moderately resistant to neck blast with better adaptability. 
KNM-1638 వరి విత్తనాలు
. ఫైన్-ధాన్యం రకం 
2. అధిక దిగుబడినిచ్చే బియ్యం రకాలు
3. పిత్తాశయ మిడ్జ్, బియ్యం పేలుడుకు నిరోధకత
వ్యవధి
120-125 రోజులు
AVG దిగుబడి
30-35 క్వింటల్స్/ఎకరాలు
నర్సరీ విత్తనాల సమయం
జూన్ నుండి ఆగస్టు వరకు
మరిన్ని చూడండి
వివరణ
అధిక-దిగుబడినిచ్చే బియ్యం జన్యురూపం, KNM 1638 అనేది మీడియం సన్నని, ప్రారంభ వ్యవధి (120 –125 రోజులు) మరియు అధిక దిగుబడి సంభావ్యతతో (7356 కిలోల హెక్టారు -1) ఫోటో సున్నితమైన సంస్కృతి (7356 కిలోల హెక్టారు -1) పిత్తాశయ మిడ్జ్ మరియు ఆకు పేలుడుకు ప్రతిఘటన కలిగి ఉంటుంది మరియు మెరుగైన అనుకూలతతో మెడ పేలుడుకు మధ్యవర్తిత్వం.",2025-06-23T13:43:11.267,2025,6
TELANGANA,MANCHERIAL,JAIPUR,NA,HORTICULTURE,Condiments and Spices,Garlic,	Plant Protection	,Farmer asked query on Root rot management in Garlic,"RECOMMENDED TO SPRAY COPPER OXY CHLORIDE  ( BLITOX , BLUE COPPER) 600 +STREPTOCYCLINE   20  GM /200 LITRES OF WATER / ACRE  
కాపర్ ఆక్సీ క్లోరైడ్ (బ్లిటాక్స్, బ్లూ కాపర్) 600 GRS + స్ట్రెప్టోసైక్లైన్ 20 GM / 200 లీటర్ల నీరు / ఎకరానికి పిచికారీ చేయడానికి సిఫార్సు చేయబడింది

",2025-06-24T11:41:50.173,2025,6
TELANGANA,MANCHERIAL,BHEEMINI,NA,AGRICULTURE,Pulses,Green Gram (Moong Bean/ Moong),Sowing Time and Weather,FARMER ASKED QUERY ON SOWING TIME OF GREEN GRAM?,"పెసర విత్తే సమయం
ఖరీఫ్ కాలంలో ఉత్తర తెలంగాణా, దక్షిణ తెలంగాణా మరియు తక్కువ వర్షపాత మండలాల్లో జూన్ నెలలోను, కృష్ణా-గోదావరి, దక్షిణ మండలం మరియు ఉత్తరకోస్తా మండలాల్లో జూన్-జులైలోను విత్తుకోవచ్చు.",2025-06-27T12:11:00.34,2025,6
TELANGANA,MANCHERIAL,BHEEMINI,NA,AGRICULTURE,Millets,FingerMillet  (Ragi/Mandika),Varieties,VARIETIES OF RAGI?,"రకాలు:

రకం	ఋతువు	పంటకాలం (రోజులు)	దిగుబడి (క్వింటాళ్ళు/ఎకరానికి)	గుణగణాలు
భారతి	అన్ని కాలాలకు	105-110	12-14	వెన్నులు పెద్దవిగా, ముద్దగా ఉంటాయి. అగ్గి తెగులును కొంత వరకు తట్టుకుంటుంది.
శ్రీ చైతన్య	ఖరీఫ్	110-120	10-12	పైరు ఎత్తుగా పెరిగి పిలకలు ఎక్కువగా వేస్తుంది.
మారుతి	ఖరీఫ్,వేసవి	85-90	9-10	బెట్టను మరియు అగ్గి తెగులను తట్టుకుంటుంది.
హేమ	రబీ	105-110	10-12	తెల్ల గింజ రాగి రకము. అగ్గి తెగులును తట్టుకుంటుంది.",2025-06-27T12:16:35.8,2025,6
TELANGANA,MANCHERIAL,CHENNUR,NA,AGRICULTURE,Fiber Crops,Cotton (Kapas),Cultural Practices,FARMER ASKED QUERY ON PLANTING DIRECTION IN COTTON CROP ,"REMMENDED TO SOW SEEDS OF COTTON IN EAST TO WEST DIRECTION WHILE PLANTING CROP IN  ROW DENSIFIED CROP 
వరుస సాంద్రత కలిగిన పంటలో పంటలు వేసేటప్పుడు తూర్పు నుండి పడమర దిశలో పత్తి విత్తనాలను విత్తాలని సిఫార్సు చేయబడింది.",2025-06-27T15:43:46.053,2025,6
TELANGANA,MANCHERIAL,CHENNUR,NA,AGRICULTURE,Fiber Crops,Cotton (Kapas),	Water Management	,Weather report for water management in cotton,"There is a chance of light rains in your area
మీ ప్రాంతంలో తేలికపాటి వర్షాలు పడే అవకాశం ఉంది
",2025-06-27T19:14:10.587,2025,6
TELANGANA,MANCHERIAL,CHENNUR,NA,AGRICULTURE,Others,Others,Weather,Farmer asked query on Weather,"
మీ ప్రాంతం లో ఈ రోజు వాతావరణం ఎండ,మబ్బులుగా ఉంటుంది.తుంపర్లు పడే ఆకాశము ఉంది
",2025-06-28T14:14:35.73,2025,6
TELANGANA,MANCHERIAL,JAIPUR,NA,HORTICULTURE,Condiments and Spices,Turmeric,	Plant Protection	,FARMER ASKED QUERY ABOUT LEAF SPOT MANAGEMENT IN TURMERIC,"RECOMMENDED TO SPRAY CARBENDAZIM 12%+MANCOZEB 63%WP (UPL NATIVO) 400 GM / 200 LIT OF WATER /ACRE (L.S,BLA,RUST)
కార్బెండజిమ్ + మాంకోజెబ్ (సాఫ్)  400 గ్రాములు / 200 లీటర్ల నీటికి చొప్పున కలిపి ఒక ఎకరాకు పిచికారి చేయాలి
",2025-06-30T11:26:13.457,2025,6
TELANGANA,MANCHERIAL,MANCHERIAL,NA,AGRICULTURE,Others,Others,Government Schemes,"FARMER ASKED QUERY ON PM KISAN SCHEME NEW REGISTRATION INFORMATION
","--దయచేసి  మీ  మండల వ్యవసాయ అధికారిని సంప్రదించండి
MANCHERIAL  A.O:	8977750784
Mancherial	Srinivas	AO(Technical)	7288894048",2025-06-30T12:39:56.08,2025,6
TELANGANA,KAMAREDDY,GANDHARI,NA,AGRICULTURE,Others,Others,Government Schemes,ABOUNDED OUT CALL,"మేము కిసాన్ కాల్ సెంటర్ నుండి కాల్ చేస్తున్నాము, మీకు ఏవైనా వ్యవసాయ ప్రశ్నలు ఉంటే దయచేసి 1800 180 1551 కు కాల్ చేయండి.",2025-06-18T12:46:54.12,2025,6
TELANGANA,KAMAREDDY,TADWAI,NA,AGRICULTURE,Others,Others,Government Schemes,FARMER ASKED QUERY ABOUT AGRICULTURAL IMPLEMENTS SUBSIDY INFORMATION,"--మండల వ్యవసాయ అధికారిని సంప్రదించండి.
	TADWAI A.O:	8977746304",2025-06-18T13:06:02.187,2025,6
TELANGANA,KAMAREDDY,JUKKAL,NA,AGRICULTURE,Fiber Crops,Cotton (Kapas),Weather,Farmer asked query on Weather,"CLOUDY WEATHER, THERE IS A CHANCE OF  SHOWERS IN YOUR AREA  
మీ ప్రాంతములో వాతావరణం మబ్బులుగా ఉంటుంది.జల్లులు పడే అవకాశం ఉంది.",2025-06-18T13:18:58.45,2025,6
TELANGANA,KAMAREDDY,JUKKAL,NA,AGRICULTURE,Others,Others,Government Schemes,PM KISAN SAMMAN NIDHI SCHEME NEW REGISTRATION ,  RECOMMENDED TO VISIT WEBSITE  REGULARLY  REGISTRATION NUMBER :TL121106699	IBBATHWAR SHOBABAI,2025-06-18T13:21:36.07,2025,6
TELANGANA,KAMAREDDY,MADNUR,NA,AGRICULTURE,Fiber Crops,Cotton (Kapas),Sowing Time and Weather,Farmer asked query on Weather,"మీ ప్రాంతములో వాతావరణం మబ్బులుగా ఉంటుంది.జల్లులు పడే అవకాశం కలదు. 
",2025-06-18T14:20:39.873,2025,6
TELANGANA,KAMAREDDY,GANDHARI,NA,AGRICULTURE,Fiber Crops,Cotton (Kapas),	Water Management	,Farmer asked query on Weather,"మీ ప్రాంతములో వాతావరణం మబ్బులుగా ఉంటుంది ,జల్లులు  పడే అవకాశం ఉంది 
",2025-06-18T14:45:39.083,2025,6
TELANGANA,KAMAREDDY,GANDHARI,NA,AGRICULTURE,Oilseeds,Soybean (bhat),Weather,Farmer asked query on Weather,"CLOUDY WEATHER, THERE IS A CHANCE OF SHOWERS IN YOUR AREA 

మీ ప్రాంతములో వాతావరణం మబ్బులుగా ఉంటుంది.జల్లులు పడే అవకాశం ఉంది.

",2025-06-18T16:04:39.38,2025,6
